5,3
6,1
8,6
10,5
16,1
17,15
19,10
20,8
21,8
28,25
32,22
33,22
34,22
35,21
36,21
38,36
39,37
45,16
46,44
49,39
50,39
51,38
52,38
53,38
54,37
55,39
56,50
59,45
60,58
64,56
65,56
66,55
67,54
68,53
69,53
75,59
76,74
80,71
81,69
83,81
84,81
90,75
91,75
92,90
93,89
94,88
96,86
97,84
98,84
99,97
100,98
101,99
105,92
106,104
108,102
109,100
110,100
111,109
112,105
113,105
115,104
117,113
118,112
119,112
120,97
123,121
124,68
125,101
126,109
127,84
128,36
129,6
130,6
131,1
132,121
133,123
134,123
