9,7
10,6
11,4
12,1
13,1
23,8
24,22
26,20
28,17
30,15
31,13
32,13
33,14
41,23
42,40
44,38
46,36
49,30
53,33
54,32
55,32
56,53
62,41
63,61
65,59
67,56
68,55
69,55
70,59
73,62
74,72
76,70
77,69
78,69
79,76
82,73
83,81
85,79
86,78
87,78
88,85
91,82
92,90
94,88
95,87
96,87
97,94
100,91
101,99
103,97
104,96
105,96
106,103
109,100
110,108
112,106
113,105
114,105
115,112
118,109
119,117
121,115
122,114
123,114
124,121
127,118
128,126
130,124
131,123
132,123
133,124
135,130
140,127
141,127
142,139
