,0,1,2,3
60,0.256832,-4.722880000000001,-0.011472,0.0
61,0.255177,-4.94002,-0.00931744,0.0
62,0.257751,-5.16198,-0.00976904,0.0
63,0.263876,-5.38745,-0.010929000000000001,0.0
64,0.255722,-5.61871,-0.011706999999999999,0.0
65,0.22948800000000003,-5.82485,-0.013678399999999999,0.0
66,0.204585,-6.04799,-0.014911099999999998,0.0
67,0.182409,-6.268759999999999,-0.0143696,0.0
68,0.1654369,-6.485,-0.0123995,0.0
69,0.15250410000000003,-6.70662,-0.0115824,0.0
70,0.1431866,-6.927999999999999,-0.00983008,0.0
71,0.1371035,-7.1524399999999995,-0.0105068,0.0
72,0.1383233,-7.368189999999999,-0.0117295,0.0
73,0.1412016,-7.58976,-0.0121685,0.0
74,0.14580110000000002,-7.80947,-0.014858600000000001,0.0
75,0.1479186,-8.03203,-0.014587000000000001,0.0
76,0.1531228,-8.25602,-0.014448599999999999,0.0
77,0.1536979,-8.48563,-0.015005000000000001,0.0
78,0.1497678,-8.70797,-0.0126072,0.0
79,0.1428174,-8.927439999999999,-0.0148638,0.0
80,0.13939430000000003,-9.146939999999999,-0.014228799999999998,2.0
81,0.1287329,-9.37364,-0.0141826,2.0
82,0.11266400000000001,-9.58991,-0.0176232,2.0
83,0.10610120000000002,-9.80697,-0.017189,2.0
84,0.09756750000000002,-10.0313,-0.0155793,2.0
85,0.09687010000000001,-10.2532,-0.0163834,2.0
86,0.09807770000000002,-10.4752,-0.0164838,2.0
87,0.10294660000000003,-10.6967,-0.017106700000000002,2.0
88,0.11028070000000002,-10.9121,-0.016333100000000003,0.0
89,0.12409760000000003,-11.1336,-0.016981,0.0
90,0.126533,-11.3651,-0.0158471,0.0
91,0.10012318000000002,-11.581000000000001,-0.0193412,0.0
92,0.07101150000000003,-11.7928,-0.017637700000000003,0.0
93,0.04736140000000003,-12.0182,-0.0165064,0.0
94,0.02711210000000004,-12.2392,-0.0190356,0.0
95,0.011644800000000025,-12.4554,-0.0173328,0.0
96,-0.0011067999999999634,-12.6721,-0.015684200000000002,0.0
97,-0.011010999999999965,-12.8939,-0.011634299999999998,0.0
98,-0.01723599999999996,-13.1206,-0.00935029,0.0
99,-0.01782899999999997,-13.3413,-0.00922921,0.0
100,-0.014044999999999974,-13.559700000000001,-0.010403399999999998,0.0
101,-0.004587999999999981,-13.774,-0.0118341,0.0
102,0.004421600000000039,-14.0003,-0.0113043,0.0
103,0.019366000000000036,-14.2178,-0.0119802,0.0
104,0.032971400000000026,-14.443700000000002,-0.011906,0.0
105,0.03360980000000005,-14.6676,-0.014966,0.0
106,0.016910800000000045,-14.8859,-0.014224299999999999,0.0
107,-0.001993999999999968,-15.108500000000001,-0.012565,0.0
108,-0.016132999999999953,-15.3285,-0.0105784,0.0
109,-0.02816599999999997,-15.5475,-0.011618700000000001,0.0
110,-0.029938999999999966,-15.763100000000001,-0.00815266,0.0
111,-0.03227299999999997,-15.991499999999998,-0.0108176,0.0
112,-0.030807999999999947,-16.2147,-0.0110754,0.0
113,-0.02900899999999995,-16.437,-0.011322399999999998,0.0
114,-0.030748999999999943,-16.657899999999998,-0.0102491,0.0
115,-0.03263299999999994,-16.8744,-0.00975586,0.0
116,-0.030963999999999964,-17.0991,-0.012960900000000001,0.0
117,-0.04385699999999995,-17.3207,-0.0103293,0.0
118,-0.06761799999999996,-17.5389,-0.00801803,0.0
119,-0.08080199999999996,-17.758,-0.00905647,0.0
120,-0.09440199999999996,-17.982,-0.010621,0.0
121,-0.10522799999999996,-18.2009,-0.0092087,0.0
122,-0.11207499999999995,-18.4205,-0.0105172,0.0
123,-0.11417099999999994,-18.639699999999998,-0.0128156,0.0
124,-0.11446099999999995,-18.863500000000002,-0.0112661,0.0
125,-0.11696499999999996,-19.0859,-0.010692100000000001,0.0
126,-0.11809099999999992,-19.308,-0.0114489,0.0
127,-0.12132499999999993,-19.5319,-0.015376599999999999,0.0
128,-0.12536299999999995,-19.7476,-0.0150013,0.0
129,-0.12745800000000002,-19.9665,-0.014483700000000002,0.0
130,-0.12609899999999996,-20.1884,-0.0167818,0.0
131,-0.126052,-20.4161,-0.0209623,0.0
132,-0.13994499999999999,-20.642,-0.0210977,0.0
133,-0.15686100000000003,-20.8581,-0.019617,0.0
134,-0.174315,-21.0779,-0.019332299999999997,0.0
135,-0.18492800000000004,-21.2989,-0.0194602,0.0
136,-0.191585,-21.520999999999997,-0.0221305,0.0
137,-0.194546,-21.7367,-0.0219321,1.0
138,-0.195917,-21.9558,-0.019720500000000002,1.0
139,-0.192276,-22.1854,-0.0207752,1.0
140,-0.197573,-22.406999999999996,-0.0200457,1.0
141,-0.20752899999999996,-22.624899999999997,-0.0211819,1.0
142,-0.208335,-22.848,-0.0241442,1.0
143,-0.21240599999999998,-23.0721,-0.0231989,1.0
144,-0.23416199999999998,-23.287100000000002,-0.020082,1.0
145,-0.26591000000000004,-23.511999999999997,-0.0204296,1.0
146,-0.29162399999999994,-23.730999999999998,-0.021699200000000002,1.0
147,-0.32698599999999994,-23.9403,-0.0213902,1.0
148,-0.376468,-24.0116,-0.019225799999999998,1.0
149,-0.39240600000000003,-23.9786,-0.032518700000000005,1.0
150,-0.38939499999999994,-23.9388,-0.00955566,1.0
151,-0.3663979999999999,-23.9095,-0.00267135,1.0
152,-0.333846,-23.8924,-0.00469113,1.0
153,-0.32290699999999994,-23.8957,-0.00661239,1.0
154,-0.32075600000000004,-23.6688,-0.00884483,1.0
155,-0.32647,-23.4465,-0.00709215,1.0
156,-0.32265799999999994,-23.227000000000004,-0.006837100000000001,0.0
157,-0.313121,-23.0001,-0.00934932,0.0
158,-0.282389,-22.7812,-0.00653772,0.0
159,-0.24670999999999998,-22.562900000000003,-0.00630796,0.0
160,-0.21693799999999996,-22.337,-0.00773845,0.0
161,-0.19503399999999999,-22.1223,-0.00678148,0.0
162,-0.17611299999999996,-21.893900000000002,-0.00780622,0.0
163,-0.15988999999999998,-21.6727,-0.00842854,0.0
164,-0.14543399999999995,-21.4514,-0.00599918,0.0
165,-0.13544799999999996,-21.2299,-0.0101223,0.0
166,-0.12571599999999994,-21.002399999999998,-0.00592554,0.0
167,-0.09742699999999999,-20.7822,-0.00508901,0.0
168,-0.06265199999999996,-20.564500000000002,-0.00417029,0.0
169,-0.03322099999999997,-20.3421,-0.00297399,0.0
170,-0.011935999999999947,-20.1266,-0.00311966,0.0
171,0.009591000000000044,-19.901500000000002,-0.00625044,0.0
172,0.02464000000000005,-19.68,-0.00885662,0.0
173,0.03497100000000006,-19.4529,-0.00993746,0.0
174,0.040325000000000055,-19.235300000000002,-0.010226,0.0
175,0.04418000000000005,-19.011499999999998,-0.00859475,0.0
176,0.04298300000000005,-18.7891,-0.007932699999999999,0.0
177,0.039327000000000056,-18.5653,-0.00948506,0.0
178,0.03737100000000004,-18.342,-0.0076081000000000005,0.0
179,0.044829000000000035,-18.119600000000002,-0.00994226,0.0
180,0.05031100000000005,-17.8954,-0.0123968,0.0
181,0.05304100000000006,-17.6666,-0.0116666,0.0
182,0.05846100000000004,-17.4452,-0.00981703,0.0
183,0.06293800000000006,-17.2298,-0.00844154,0.0
184,0.06830400000000005,-17.0004,-0.00898551,0.0
185,0.07975300000000005,-16.773300000000003,-0.00932987,0.0
186,0.10159800000000005,-16.556,-0.00708858,0.0
187,0.11935950000000006,-16.326999999999998,-0.0105274,0.0
188,0.13504550000000007,-16.108800000000002,-0.010259,0.0
189,0.14689860000000005,-15.882100000000001,-0.00942676,0.0
190,0.15478310000000006,-15.662700000000001,-0.00862864,0.0
191,0.15787220000000007,-15.441699999999999,-0.00916141,0.0
192,0.15778210000000006,-15.2179,-0.00870968,0.0
193,0.15400770000000005,-14.9963,-0.00978033,0.0
194,0.14257710000000007,-14.768099999999999,-0.0104547,0.0
195,0.13604140000000006,-14.548399999999999,-0.0104664,0.0
196,0.13621300000000006,-14.3223,-0.0111008,0.0
197,0.13063420000000006,-14.106100000000001,-0.0126852,0.0
198,0.12212120000000007,-13.8818,-0.0119561,0.0
199,0.11575180000000007,-13.6557,-0.013935399999999999,0.0
200,0.11419550000000007,-13.432300000000001,-0.0168758,0.0
201,0.11013660000000007,-13.205499999999999,-0.0143072,0.0
202,0.10850250000000007,-12.9861,-0.0134572,2.0
203,0.11509440000000007,-12.764700000000001,-0.0133821,0.0
204,0.12990350000000006,-12.540899999999999,-0.0131584,2.0
205,0.14121950000000008,-12.3172,-0.0123371,2.0
206,0.14946660000000006,-12.097900000000001,-0.00804416,2.0
207,0.15308980000000008,-11.868599999999999,-0.00496034,2.0
208,0.15118480000000006,-11.6473,-0.00456532,2.0
209,0.14759670000000008,-11.4236,-0.0034205,2.0
210,0.1420025000000001,-11.2061,-0.00449965,2.0
211,0.13215120000000008,-10.9797,-0.00718738,0.0
212,0.12973780000000007,-10.7535,-0.00850973,0.0
213,0.13719520000000007,-10.5322,-0.0126792,0.0
214,0.14269510000000007,-10.3083,-0.0121196,0.0
215,0.14450330000000008,-10.0893,-0.0100273,0.0
216,0.15032050000000008,-9.8597,-0.0112359,0.0
217,0.15362940000000008,-9.63431,-0.011727,0.0
218,0.15564680000000009,-9.336960000000001,-0.0164581,0.0
219,0.15807430000000008,-9.11259,-0.017281,0.0
220,0.16060120000000008,-8.884989999999998,-0.0179418,0.0
221,0.16386850000000008,-8.661,-0.0218354,0.0
222,0.16492730000000008,-8.43458,-0.025078,0.0
223,0.1650928000000001,-8.2096,-0.0227663,0.0
224,0.16773620000000009,-7.98645,-0.025387700000000003,0.0
225,0.1704169000000001,-7.75872,-0.024793799999999998,0.0
226,0.1724255000000001,-7.53055,-0.0257214,0.0
227,0.17253410000000008,-7.30495,-0.028072700000000003,0.0
228,0.1712642000000001,-7.08495,-0.028457599999999996,0.0
229,0.17089330000000008,-6.858560000000001,-0.0275645,0.0
230,0.1745085000000001,-6.634139999999999,-0.026781799999999998,0.0
231,0.17404390000000008,-6.410360000000001,-0.0207828,0.0
232,0.17711500000000008,-6.18478,-0.0192342,0.0
233,0.18112650000000008,-5.96034,-0.0167893,0.0
234,0.1839556000000001,-5.7302599999999995,-0.013808700000000002,0.0
235,0.1841798000000001,-5.50702,-0.0131262,0.0
236,0.1842941000000001,-5.28312,-0.010899299999999999,0.0
237,0.1819644000000001,-5.05422,-0.0107455,0.0
238,0.1841444000000001,-4.8339799999999995,-0.01385,0.0
239,0.1918983000000001,-4.6073699999999995,-0.0132642,0.0
240,0.2073911000000001,-4.37773,-0.0122324,0.0
241,0.2255248000000001,-4.1546,-0.014119399999999999,0.0
242,0.2394551400000001,-3.93497,-0.013577100000000002,0.0
243,0.2501007800000001,-3.7149800000000006,-0.013148599999999998,0.0
244,0.2567141000000001,-3.49109,-0.013687000000000001,0.0
245,0.2614880000000001,-3.2643400000000002,-0.011612799999999998,0.0
246,0.2663216000000001,-3.04144,-0.00766815,0.0
247,0.2690230000000001,-2.81965,-0.00569825,0.0
248,0.2718472000000001,-2.58969,-0.00308956,0.0
249,0.2754345000000001,-2.36272,-0.00251707,0.0
250,0.27830350000000004,-2.13936,-0.000935046,0.0
251,0.28289090000000006,-1.9167299999999996,-0.00116179,1.0
252,0.28383680000000006,-1.6897,-0.00289671,1.0
253,0.28669690000000003,-1.4592299999999998,-0.0044315,1.0
254,0.28705420000000004,-1.2318,-0.00507067,1.0
255,0.28582510000000005,-1.01402,-0.00706422,1.0
256,0.2779414000000001,-0.7942299999999999,-0.00867805,1.0
257,0.2678230000000001,-0.5692659999999998,-0.00874591,1.0
258,0.2540530100000001,-0.349913,-0.00779203,1.0
259,0.23485690000000006,-0.13013699999999995,-0.00884265,1.0
260,0.18067330000000006,0.05887800000000007,-0.00824936,1.0
261,0.048531000000000046,0.17832090000000006,-0.0157312,1.0
262,-0.21302399999999994,0.2517402000000001,-0.023918400000000003,1.0
263,-0.437193,0.27342430000000006,-0.08702589999999999,1.0
264,-0.647511,0.3013513000000001,-0.110345,1.0
265,-0.8618699999999999,0.31776860000000007,-0.15776500000000002,1.0
266,-1.08121,0.2870793000000001,-0.00924265,1.0
267,-1.2613599999999998,0.2020490000000001,-0.016790400000000004,1.0
268,-1.33863,0.08185900000000007,-0.0135313,1.0
269,-1.38714,-0.14902699999999997,-0.0133569,0.0
270,-1.4134099999999998,-0.36932499999999996,-0.0139083,0.0
271,-1.43702,-0.5881509999999999,-0.0123435,0.0
272,-1.45649,-0.80749,-0.0134731,0.0
273,-1.46556,-1.0266600000000001,-0.0126132,0.0
274,-1.4662099999999998,-1.24698,-0.0129731,0.0
275,-1.46976,-1.4720400000000002,-0.0122844,0.0
276,-1.46426,-1.6957799999999998,-0.0110093,0.0
277,-1.45986,-1.9103099999999995,-0.012334,0.0
278,-1.4486299999999999,-2.13214,-0.0106899,0.0
279,-1.4334500000000001,-2.35399,-0.0122051,0.0
280,-1.42275,-2.5784700000000003,-0.0159423,0.0
281,-1.41745,-2.7971999999999997,-0.016983599999999998,0.0
282,-1.41534,-3.01491,-0.0141333,0.0
283,-1.4156900000000001,-3.2418,-0.012532999999999999,0.0
284,-1.40807,-3.4613899999999997,-0.0124599,2.0
285,-1.4070099999999996,-3.6859199999999994,-0.00887366,2.0
286,-1.40902,-3.90293,-0.00993408,2.0
287,-1.4083099999999997,-4.12235,-0.00987951,2.0
288,-1.4073200000000001,-4.34519,-0.0111124,0.0
289,-1.40185,-4.5696,-0.0092274,0.0
290,-1.41288,-4.79364,-0.00806924,0.0
291,-1.4397700000000002,-5.004219999999999,-0.00790165,0.0
292,-1.4692299999999998,-5.22654,-0.00738679,0.0
293,-1.49077,-5.445119999999999,-0.00744407,0.0
294,-1.50614,-5.66356,-0.00745542,0.0
295,-1.5171900000000003,-5.8840900000000005,-0.00585102,0.0
296,-1.5196,-6.104509999999999,-0.00293406,0.0
297,-1.52408,-6.328710000000001,-0.00196428,0.0
298,-1.5262200000000001,-6.54966,-0.00748891,0.0
299,-1.52814,-6.77128,-0.00475831,0.0
300,-1.5329,-6.98825,-0.00884016,0.0
301,-1.5320200000000002,-7.2078,-0.00826236,0.0
302,-1.5289799999999998,-7.430630000000001,-0.00835892,0.0
303,-1.5337099999999997,-7.654039999999999,-0.00798622,0.0
304,-1.53612,-7.87598,-0.00444677,0.0
305,-1.53972,-8.090539999999999,-0.00509331,0.0
306,-1.53693,-8.31983,-0.00647903,0.0
307,-1.5324999999999998,-8.54167,-0.00708629,0.0
308,-1.5355299999999998,-8.76506,-0.00248008,0.0
309,-1.54589,-8.98043,-0.0016640000000000001,0.0
310,-1.55025,-9.20631,-0.00190077,3.0
311,-1.5506599999999997,-9.42684,-0.00195405,3.0
312,-1.55547,-9.651620000000001,-0.00542638,3.0
313,-1.5575,-9.855699999999999,-0.00328914,3.0
314,-1.5516400000000001,-10.081999999999999,-0.00350646,3.0
315,-1.54968,-10.3054,-0.00610475,3.0
316,-1.54082,-10.560599999999999,-0.00786011,3.0
317,-1.53524,-10.817499999999999,-0.00924193,3.0
318,-1.55925,-11.0286,-0.00809422,3.0
319,-1.5793599999999999,-11.254299999999999,-0.00652769,0.0
320,-1.59255,-11.4719,-0.00823859,0.0
321,-1.60025,-11.692,-0.00981963,0.0
322,-1.60192,-11.908100000000001,-0.00902301,0.0
323,-1.6017599999999996,-12.1343,-0.0079227,0.0
324,-1.60042,-12.3557,-0.00732703,0.0
325,-1.5949999999999998,-12.5806,-0.00519051,0.0
326,-1.59074,-12.8006,-0.00313048,0.0
327,-1.59082,-13.0196,5.4370500000000004e-05,0.0
328,-1.5872799999999998,-13.2415,-0.00114902,0.0
329,-1.58364,-13.463899999999999,-0.00227087,0.0
330,-1.5754099999999998,-13.6808,-0.00100367,2.0
331,-1.5678599999999996,-13.8999,0.0007317280000000001,2.0
332,-1.56407,-14.129199999999999,0.00175905,2.0
333,-1.5571199999999998,-14.351,0.0038071,2.0
334,-1.5534799999999997,-14.5678,-0.00031208099999999997,0.0
335,-1.5447899999999999,-14.789399999999999,-0.00247636,0.0
336,-1.5351400000000002,-15.0135,-0.00409291,0.0
337,-1.5407899999999999,-15.2306,-0.00891443,0.0
338,-1.55775,-15.4543,-0.00997402,0.0
339,-1.5685799999999999,-15.678499999999998,-0.011193700000000001,0.0
340,-1.59365,-15.8917,-0.0156369,0.0
341,-1.62032,-16.109199999999998,-0.0157028,0.0
342,-1.64357,-16.329800000000002,-0.0125659,0.0
343,-1.6629,-16.5509,-0.00978094,0.0
344,-1.6768599999999998,-16.7673,-0.00688424,0.0
345,-1.6868400000000001,-16.9895,-0.013258700000000002,0.0
346,-1.6928199999999998,-17.2108,-0.0156281,0.0
347,-1.69463,-17.4328,-0.0182237,0.0
348,-1.69377,-17.652800000000003,-0.0199624,0.0
349,-1.6972999999999998,-17.8769,-0.016356100000000002,0.0
350,-1.71467,-18.0964,-0.015388200000000001,0.0
351,-1.7326000000000001,-18.317500000000003,-0.0116801,0.0
352,-1.74474,-18.5391,-0.0114046,0.0
353,-1.7507699999999997,-18.7564,-0.0148101,0.0
354,-1.7502099999999996,-18.9817,-0.0159293,0.0
355,-1.74917,-19.1988,-0.0158251,0.0
356,-1.74541,-19.4209,-0.0174088,0.0
357,-1.7384999999999997,-19.6356,-0.014258700000000001,0.0
358,-1.7298999999999998,-19.866799999999998,-0.0157524,0.0
359,-1.7229700000000001,-20.089799999999997,-0.015617500000000001,0.0
360,-1.7161700000000002,-20.3084,-0.0143345,0.0
361,-1.7062499999999998,-20.5312,-0.0134108,0.0
362,-1.69407,-20.748199999999997,-0.0119863,0.0
363,-1.6869400000000003,-20.9728,-0.00770134,0.0
364,-1.6934599999999997,-21.1983,-0.00701468,0.0
365,-1.70147,-21.423000000000002,-0.00606171,0.0
366,-1.7029799999999997,-21.6382,-0.00540985,0.0
367,-1.70053,-21.8574,-0.00627864,1.0
368,-1.69579,-22.0805,-0.00841913,1.0
369,-1.6865899999999998,-22.2991,-0.0107427,1.0
370,-1.67645,-22.520899999999997,-0.010309,1.0
371,-1.66528,-22.745,-0.0117183,1.0
372,-1.6538799999999998,-22.9742,-0.0125931,1.0
373,-1.64377,-23.1935,-0.017204300000000002,1.0
374,-1.6278899999999998,-23.399000000000004,-0.0178785,1.0
375,-1.6566299999999998,-23.4514,-0.014147700000000001,2.0
376,-1.6818199999999999,-23.4227,-0.0193535,1.0
377,-1.6882499999999996,-23.386000000000003,0.07578839999999999,1.0
378,-1.6745199999999998,-23.3507,-0.00604893,1.0
379,-1.64485,-23.3283,-0.00609908,1.0
380,-1.63073,-23.0962,-0.00884814,0.0
381,-1.64227,-22.8681,-0.00770791,0.0
382,-1.6467099999999997,-22.644399999999997,-0.00602598,0.0
383,-1.64363,-22.4221,-0.00434393,0.0
384,-1.6413299999999997,-22.201999999999998,-0.00540975,0.0
385,-1.6432699999999998,-21.977899999999998,-0.00942966,0.0
386,-1.6456299999999997,-21.7501,-0.00690655,0.0
387,-1.63734,-21.5251,-0.00822981,0.0
388,-1.62322,-21.303999999999995,-0.00569634,0.0
389,-1.6128599999999995,-21.0851,-0.00564053,0.0
390,-1.5959699999999999,-20.859,-0.0095483,0.0
391,-1.57457,-20.6333,-0.0065652,0.0
392,-1.5544799999999999,-20.4173,-0.0068021999999999996,0.0
393,-1.5406299999999997,-20.1963,-0.00633593,0.0
394,-1.5300299999999998,-19.9623,-0.00539304,0.0
395,-1.5184099999999998,-19.7389,-0.00443644,0.0
396,-1.50667,-19.522,-0.00366494,0.0
397,-1.5009700000000001,-19.298000000000002,-0.000993378,0.0
398,-1.4960799999999999,-19.0725,0.00043377199999999997,0.0
399,-1.4938799999999999,-18.8448,0.0014384,0.0
400,-1.4907299999999999,-18.6182,0.000643558,0.0
401,-1.48922,-18.3936,0.00151107,0.0
402,-1.4840799999999998,-18.174799999999998,-0.00360642,0.0
403,-1.4892699999999999,-17.948800000000002,0.00127832,0.0
404,-1.49594,-17.7266,0.000106239,0.0
405,-1.5009599999999996,-17.5013,0.00254507,0.0
406,-1.5055099999999997,-17.2789,0.00141198,0.0
407,-1.4998599999999995,-17.0491,-0.00122127,0.0
408,-1.4940799999999999,-16.823999999999998,-0.0038326000000000002,0.0
409,-1.4911699999999999,-16.603,-0.00949732,0.0
410,-1.4859499999999999,-16.3781,-0.0134476,0.0
411,-1.4734699999999998,-16.159599999999998,-0.0122919,2.0
412,-1.4636099999999996,-15.9355,-0.0100477,2.0
413,-1.4595799999999999,-15.711500000000001,-0.011158,2.0
414,-1.4585,-15.4845,-0.00815861,0.0
415,-1.4591299999999996,-15.269,-0.00741001,0.0
416,-1.45449,-15.0382,-0.0120186,0.0
417,-1.44305,-14.8143,-0.014863499999999998,0.0
418,-1.4250999999999998,-14.592099999999999,-0.017934799999999997,0.0
419,-1.4113599999999997,-14.3728,-0.018714599999999998,0.0
420,-1.40289,-14.1502,-0.0183262,0.0
421,-1.3950799999999997,-13.921100000000001,-0.0230707,0.0
422,-1.3919199999999998,-13.696399999999999,-0.0202584,0.0
423,-1.39166,-13.478,-0.0179491,0.0
424,-1.3982999999999999,-13.2551,-0.017793200000000002,0.0
425,-1.4087900000000002,-13.0308,-0.015626400000000002,0.0
426,-1.4133499999999999,-12.8037,-0.016649599999999997,0.0
427,-1.4130699999999998,-12.5817,-0.0167648,3.0
428,-1.4166999999999998,-12.3576,-0.0157332,3.0
429,-1.4222699999999997,-12.1382,-0.016985,3.0
430,-1.4243799999999998,-11.908900000000001,-0.0138609,3.0
431,-1.4267099999999995,-11.689499999999999,-0.012509399999999999,3.0
432,-1.42942,-11.465399999999999,-0.0122072,3.0
433,-1.4215399999999998,-11.2411,-0.0112924,3.0
434,-1.41984,-11.0166,-0.009461,3.0
435,-1.42298,-10.790099999999999,-0.010568799999999998,3.0
436,-1.4265599999999996,-10.5683,-0.00803063,0.0
437,-1.4239599999999997,-10.3427,-0.00761277,0.0
438,-1.4040299999999997,-10.127899999999999,-0.00932579,0.0
439,-1.38272,-9.9047,-0.00959062,0.0
440,-1.3643499999999997,-9.6799,-0.00972346,0.0
441,-1.3514999999999997,-9.45196,-0.0125301,0.0
442,-1.3419299999999998,-9.237839999999998,-0.0117567,0.0
443,-1.3357599999999996,-9.01252,-0.0119407,0.0
444,-1.3342799999999997,-8.78934,-0.012765,0.0
445,-1.3349799999999998,-8.56156,-0.00961062,0.0
446,-1.3253799999999998,-8.3389,-0.00805538,0.0
447,-1.30112,-8.1198,-0.0101098,0.0
448,-1.27734,-7.891689999999999,-0.00960608,0.0
449,-1.2599999999999998,-7.670300000000001,-0.0111465,0.0
450,-1.2472099999999997,-7.44906,-0.0125476,0.0
451,-1.2393199999999998,-7.225099999999999,-0.0115002,0.0
452,-1.23584,-7.00327,-0.0140255,0.0
453,-1.2329999999999997,-6.7792699999999995,-0.0114539,0.0
454,-1.2337099999999996,-6.482610000000001,-0.010369,0.0
455,-1.2393199999999998,-6.25897,-0.011774799999999998,0.0
456,-1.2498099999999996,-6.03541,-0.010420700000000001,2.0
457,-1.2533400000000001,-5.80307,-0.012317,2.0
458,-1.2407799999999998,-5.5772699999999995,-0.013799299999999999,0.0
459,-1.2245099999999995,-5.359439999999999,-0.0104108,0.0
460,-1.2139599999999997,-5.14388,-0.013880799999999999,0.0
461,-1.2047799999999995,-4.914499999999999,-0.018024900000000003,0.0
462,-1.2014599999999998,-4.69392,-0.019153599999999996,0.0
463,-1.2021599999999997,-4.47069,-0.0198921,0.0
464,-1.2067999999999999,-4.24271,-0.0189415,0.0
465,-1.21305,-4.02732,-0.0169496,0.0
466,-1.2196099999999996,-3.79579,-0.0168867,0.0
467,-1.22104,-3.5733400000000004,-0.0163818,0.0
468,-1.2195099999999996,-3.3472599999999995,-0.015419899999999999,0.0
469,-1.2104299999999997,-3.1273999999999997,-0.014189799999999999,0.0
470,-1.2006499999999998,-2.9016499999999996,-0.014544299999999998,0.0
471,-1.1984399999999997,-2.67765,-0.011470000000000001,0.0
472,-1.2000899999999999,-2.4529099999999993,-0.00920928,0.0
473,-1.2028400000000001,-2.22632,-0.00998786,0.0
474,-1.2040599999999997,-2.0043499999999996,-0.0126221,0.0
475,-1.1964699999999997,-1.7822400000000003,-0.015902,0.0
476,-1.1880899999999999,-1.5582899999999997,-0.0135321,1.0
477,-1.18412,-1.3337799999999995,-0.015281399999999999,1.0
478,-1.17669,-1.1120799999999997,-0.0160286,1.0
479,-1.1508599999999998,-0.8861599999999997,-0.0147525,1.0
480,-1.1197499999999998,-0.6642499999999998,-0.0146088,1.0
481,-1.0992099999999998,-0.44130099999999983,-0.014270699999999999,1.0
