16,1
17,15
19,10
20,8
21,8
28,25
32,22
33,22
34,22
35,21
36,21
45,16
46,44
50,39
51,38
52,38
59,45
60,58
65,56
66,55
68,53
69,53
75,59
76,74
80,71
90,75
91,75
93,89
96,86
97,84
98,84
105,92
106,104
108,102
111,109
117,113
119,112
123,121
126,109
127,84
128,36
