5,3
7,1
17,4
18,4
19,16
21,14
23,12
25,10
26,9
27,9
36,18
37,35
39,33
41,31
47,28
48,27
49,27
56,36
57,55
59,53
61,50
62,49
63,49
67,56
68,66
70,64
71,63
72,63
76,67
77,75
79,73
85,76
86,84
88,82
